/// Options
EditorVersion:1.0|Description:Fixed by Fruity on 2026-06-19|HasWeather:1
/// CustomAssets

/// Objects
Scene,Geometry/Cuboid,1,0,1,1,1,0,Unnamed,-7.76,-32.23547,5.333,0,0,0,134.286,6.407,134.286,Physical,Entities,Default,Basic|172/174/166/255|Nature/Grass1|50/50|0/0,;
Scene,General/EditorDaylight,2,0,1,1,0,0,Daylight,0,0,0,50.3,121.9,1.399998,1,1,1,None,Entities,Default,DefaultNoTint|255/255/255/255,Daylight|;
Scene,Geometry/Cylinder,3,0,1,1,1,0,Cylinder,-3522.964,-2,0,90,180,0,1000,-1000,1.217906,Physical,All,Default,Basic|255/223/223/255|Stone/Earth2|250/300|0/0,;
Scene,Geometry/Cylinder,4,0,1,1,1,0,Cylinder,-3522.964,-4.364,0,90,180,0,1000,-1000,1.217906,Physical,Entities,Default,Basic|255/223/223/255|Stone/Earth2|250/300|0/0,;
Scene,Geometry/Cylinder,5,0,1,1,1,0,Cylinder,-3522.964,-6.364,0,90,180,0,1000,-1000,1.217906,Physical,Entities,Default,Basic|255/223/223/255|Stone/Earth2|250/300|0/0,;
Scene,Geometry/Cylinder,6,0,1,1,1,0,Cylinder,-3522.964,-8.364,0,90,180,0,1000,-1000,1.217906,Physical,Entities,Default,Basic|255/223/223/255|Stone/Earth2|250/300|0/0,;
Scene,Geometry/Cuboid,7,0,1,1,1,0,Cuboid,0,-24.5,0,0,0,0,1000,-1,1000,Physical,Entities,Default,Basic|255/223/223/255|Stone/Earth2|150/150|0/0,;
Scene,Geometry/Cuboid,8,0,1,1,1,0,Cuboid,0,-34.5,0,0,0,0,1000,-1,1000,Physical,Entities,Default,Basic|255/223/223/255|Stone/Earth2|150/150|0/0,;
Scene,Geometry/Cuboid,9,0,1,1,1,0,Cuboid,0,-44.5,0,0,0,0,1000,-1,1000,Physical,Entities,Default,Basic|255/223/223/255|Stone/Earth2|150/150|0/0,;
Scene,Geometry/Cuboid,10,0,1,1,1,0,Cuboid,0,-54.5,0,0,0,0,1000,-1,1000,Physical,Entities,Default,Basic|255/223/223/255|Stone/Earth2|150/150|0/0,;
Scene,Decor/Wagon1,11,0,1,1,1,0,Wagon1,-830,25,135,0,180,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,12,0,1,1,1,0,Wagon1,-830,25,70,0,180,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,13,0,1,1,1,0,Wagon1,-870,25,135,0,180,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,14,0,1,1,1,0,Wagon1,-870,25,70,0,180,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,15,0,1,1,1,0,Wagon1,-830,25,165,0,180,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,16,0,1,1,1,0,Wagon1,-830,25,230,0,180,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,17,0,1,1,1,0,Wagon1,-870,25,165,0,180,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,18,0,1,1,1,0,Wagon1,-870,25,230,0,180,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Cannon1,19,0,1,1,1,0,Cannon1,-854,30,100,0,180,180,3,-0.25,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Decor/Cannon1,20,0,1,1,1,0,Cannon1,-854,30,100,0,180,180,3,0.25,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Decor/Cannon1,21,0,1,1,1,0,Cannon1,-854,30,190,0,180,180,3,-0.25,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Decor/Cannon1,22,0,1,1,1,0,Cannon1,-854,30,190,0,180,180,3,0.25,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Geometry/Cuboid,23,0,1,1,1,0,Cuboid,-850,50,75,0,180,180,3,-4,8,Physical,Entities,Default,Basic|223/31/31/255|Stone/Rock1|1/0|0/0,;
Scene,Geometry/Cuboid,24,0,1,1,1,0,Cuboid,-850,69,75,0,180,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,25,0,1,1,1,0,Cuboid,-850,50,220,0,180,180,3,-4,8,Physical,Entities,Default,Basic|255/159/31/255|Stone/Rock1|1/0|0/0,;
Scene,Geometry/Cuboid,26,0,1,1,1,0,Cuboid,-850,69,220,0,180,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cylinder,27,0,1,1,1,0,Cylinder,-830,40,150,90,0,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Cylinder,28,0,1,1,1,0,Cylinder,-870,40,150,90,0,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Cylinder,29,0,1,1,1,0,Cylinder,-830,34,150,90,0,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Cylinder,30,0,1,1,1,0,Cylinder,-870,34,150,90,0,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Tube,31,0,1,1,1,0,Tube,-850.6899,54.095,74.2,0,0,90,1.834808,-4.381212,1.834808,Physical,Entities,Default,Basic|255/191/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,32,0,1,1,1,0,Cuboid,-849.9559,51.037,76,0,0,180,3.119165,-0.6116028,1.223206,Physical,Entities,Default,Basic|255/191/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,33,0,1,1,1,0,Cuboid,-849.9559,47.979,74.2,0,0,180,3.119165,-0.6116028,0.8562417,Physical,Entities,Default,Basic|255/191/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Tube,34,0,1,1,1,0,Tube,-850.6899,54.095,220.2843,0,0,90,1.834808,-4.381212,1.834808,Physical,Entities,Default,Basic|255/223/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,35,0,1,1,1,0,Cuboid,-849.9559,51.037,222.0843,0,0,180,3.119165,-0.6116028,1.223206,Physical,Entities,Default,Basic|255/223/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,36,0,1,1,1,0,Cuboid,-849.9559,47.979,220.2843,0,0,180,3.119165,-0.6116028,0.8562417,Physical,Entities,Default,Basic|255/223/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,37,0,1,1,1,0,Cuboid,-850,31,75,0,180,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,38,0,1,1,1,0,Cuboid,-850,31,220,0,180,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,39,0,1,1,1,0,Cuboid,-836,50,75,0,180,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,40,0,1,1,1,0,Cuboid,-836,50,220,0,180,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,41,0,1,1,1,0,Cuboid,-864,50,75,0,180,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,42,0,1,1,1,0,Cuboid,-864,50,220,0,180,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Decor/Wagon1,43,0,1,1,1,0,Wagon1,-670,25,165,0,0,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,44,0,1,1,1,0,Wagon1,-670,25,230,0,0,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,45,0,1,1,1,0,Wagon1,-630,25,165,0,0,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,46,0,1,1,1,0,Wagon1,-630,25,230,0,0,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,47,0,1,1,1,0,Wagon1,-670,25,135,0,0,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,48,0,1,1,1,0,Wagon1,-670,25,70,0,0,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,49,0,1,1,1,0,Wagon1,-630,25,135,0,0,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,50,0,1,1,1,0,Wagon1,-630,25,70,0,0,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Cannon1,51,0,1,1,1,0,Cannon1,-646,30,200,0,0,180,3,-0.25,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Decor/Cannon1,52,0,1,1,1,0,Cannon1,-646,30,200,0,0,180,3,0.25,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Decor/Cannon1,53,0,1,1,1,0,Cannon1,-646,30,110,0,0,180,3,-0.25,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Decor/Cannon1,54,0,1,1,1,0,Cannon1,-646,30,110,0,0,180,3,0.25,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Geometry/Cuboid,55,0,1,1,1,0,Cuboid,-650,50,225,0,0,180,3,-4,8,Physical,Entities,Default,Basic|31/31/223/255|Stone/Rock1|1/0|0/0,;
Scene,Geometry/Cuboid,56,0,1,1,1,0,Cuboid,-650,69,225,0,0,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,57,0,1,1,1,0,Cuboid,-650,50,80,0,0,180,3,-4,8,Physical,Entities,Default,Basic|255/159/31/255|Stone/Rock1|1/0|0/0,;
Scene,Geometry/Cuboid,58,0,1,1,1,0,Cuboid,-650,69,80,0,0,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cylinder,59,0,1,1,1,0,Cylinder,-670,40,150,90,180,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Cylinder,60,0,1,1,1,0,Cylinder,-630,40,150,90,180,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Cylinder,61,0,1,1,1,0,Cylinder,-670,34,150,90,180,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Cylinder,62,0,1,1,1,0,Cylinder,-630,34,150,90,180,0,0.75,-12.75,0.75,Physical,Entities,Default,Basic|127/127/127/255|Stone/Stone2|0/16|0/0,;
Scene,Geometry/Tube,63,0,1,1,1,0,Tube,-649.3101,54.095,225.8,0,180,90,1.834808,-4.381212,1.834808,Physical,Entities,Default,Basic|191/191/255/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,64,0,1,1,1,0,Cuboid,-650.0441,51.037,224,0,180,180,3.119165,-0.6116028,1.223206,Physical,Entities,Default,Basic|191/191/255/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,65,0,1,1,1,0,Cuboid,-650.0441,47.979,225.8,0,180,180,3.119165,-0.6116028,0.8562417,Physical,Entities,Default,Basic|191/191/255/255|Misc/None|1/1|0/0,;
Scene,Geometry/Tube,66,0,1,1,1,0,Tube,-649.3101,54.095,79.71572,0,180,90,1.834808,-4.381212,1.834808,Physical,Entities,Default,Basic|255/223/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,67,0,1,1,1,0,Cuboid,-650.0441,51.037,77.91572,0,180,180,3.119165,-0.6116028,1.223206,Physical,Entities,Default,Basic|255/223/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,68,0,1,1,1,0,Cuboid,-650.0441,47.979,79.71572,0,180,180,3.119165,-0.6116028,0.8562417,Physical,Entities,Default,Basic|255/223/191/255|Misc/None|1/1|0/0,;
Scene,Geometry/Cuboid,69,0,1,1,1,0,Cuboid,-650,31,225,0,0,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,70,0,1,1,1,0,Cuboid,-650,31,80,0,0,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,71,0,1,1,1,0,Cuboid,-664,50,225,0,0,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,72,0,1,1,1,0,Cuboid,-664,50,80,0,0,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,73,0,1,1,1,0,Cuboid,-636,50,225,0,0,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,74,0,1,1,1,0,Cuboid,-636,50,80,0,0,180,0.1,-3.9,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Decor/Wagon1,75,0,1,1,1,0,Wagon1,-670,25,-283.4204,0,0,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,76,0,1,1,1,0,Wagon1,-670,25,-218.4204,0,0,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,77,0,1,1,1,0,Wagon1,-630,25,-283.4204,0,0,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,78,0,1,1,1,0,Wagon1,-630,25,-218.4204,0,0,180,1,-4,4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,79,0,1,1,1,0,Wagon1,-670,25,-313.4199,0,0,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,80,0,1,1,1,0,Wagon1,-670,25,-378.418,0,0,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|22/22|0/0,;
Scene,Decor/Wagon1,81,0,1,1,1,0,Wagon1,-630,25,-313.4199,0,0,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Wagon1,82,0,1,1,1,0,Wagon1,-630,25,-378.418,0,0,180,1,-4,-4,Physical,Entities,Default,Basic|255/255/255/255|Metal/Metal5|20/22|0/0,;
Scene,Decor/Cannon1,83,0,1,1,1,0,Cannon1,-646,30,-248.4204,0,0,180,3,-0.25,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Decor/Cannon1,84,0,1,1,1,0,Cannon1,-646,30,-248.4204,0,0,180,3,0.25,4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Decor/Cannon1,85,0,1,1,1,0,Cannon1,-646,30,-338.4191,0,0,180,3,-0.25,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Decor/Cannon1,86,0,1,1,1,0,Cannon1,-646,30,-338.4191,0,0,180,3,0.25,-4,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.01/0.01|0/0,;
Scene,Geometry/Cuboid,87,0,1,1,1,0,Cuboid,-650,50,-223.4204,0,0,180,3,-4,8,Physical,Entities,Default,Basic|223/31/31/255|Stone/Rock1|1/0|0/0,;
Scene,Geometry/Cuboid,88,0,1,1,1,0,Cuboid,-650,69,-223.4204,0,0,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
Scene,Geometry/Cuboid,89,0,1,1,1,0,Cuboid,-650,50,-368.4183,0,0,180,3,-4,8,Physical,Entities,Default,Basic|255/159/31/255|Stone/Rock1|1/0|0/0,;
Scene,Geometry/Cuboid,90,0,1,1,1,0,Cuboid,-650,69,-368.4183,0,0,180,3.1,-0.1,8.1,Physical,Entities,Default,Basic|127/127/127/255|Metal/Metal3|4/1|0/0,;
