spawnpoint,playerC,602.0072,85.7766,241.9954,0,0,0,1;
spawnpoint,playerM,595.8596,85.76163,241.9905,0,0,0,1;
racing,startCuboid,7.875,7.875,0.525,595.6525,72.09314,153.3128,0,-0.9999902,0,-0.0044345;
custom,cylinder,default,0.035,0.049,0.035,1,0.5113636,0,0,1,1,601.5179,104.6956,289.4385,-0.05562221,-0.5899945,0.7925457,0.1438191;
custom,sphere,default,0.14,0.14,0.14,1,0.5113636,0,0,1,1,602.0747,104.3121,290.4086,0.006589998,0.2696851,0.9539933,0.1308567;
custom,cylinder,default,0.07,0.035,0.07,1,0.5113636,0,0,1,1,602.0735,105.0805,290.1082,0.006589998,0.2696851,0.9539933,0.1308567;
custom,cylinder,default,0.035,0.049,0.035,1,0.5113636,0,0,1,1,602.6602,104.689,290.9269,0.0227428,0.4391626,0.7516002,-0.4916464;
custom,cylinder,default,0.035,0.035,0.035,1,0.5113636,0,0,1,1,602.5603,105.3174,289.5905,-0.1373631,0.6787041,0.6558753,0.3005326;
custom,cylinder,default,0.035,0.035,0.035,1,0.5113636,0,0,1,1,602.803,105.6349,289.5618,-0.07759651,-0.296476,0.9466189,0.09996781;
custom,cylinder,default,0.035,0.07,0.035,1,0.5113636,0,0,1,1,602.3522,105.9849,289.8389,-0.1244445,0.1130751,0.9463158,0.2760691;
custom,cuboid,default,0.14,0.035,0.035,1,0.1704545,0,0,1,1,601.4475,104.1956,288.5557,-0.6771736,0.1975508,0.7087355,0.0101767;
racing,killCylinder,0.07,3.5,0.07,599.1316,94.24958,254.1596,-0.6228506,-0.3448275,0.5024688,0.4905876;
racing,killCylinder,0.035,2.8,0.035,597.2878,95.49422,261.0085,-0.3122992,0.6161805,0.5004988,-0.521816;
racing,killCylinder,0.035,2.8,0.035,604.8171,94.30502,261.54,-0.3910166,0.6613239,0.4194893,-0.4835137;
racing,killCylinder,0.035,2.1,0.035,599.5981,94.63697,269.0173,-0.2920091,0.6606838,0.4355762,-0.5371229;
racing,killCylinder,0.035,2.1,0.035,595.507,100.0268,268.0341,-0.2724131,0.5797557,0.5722592,-0.5120487;
racing,killCylinder,0.035,2.8,0.035,597.5144,92.12845,262.5649,-0.2790173,0.6462596,0.4600061,-0.5411952;
custom,cylinder,metal2,0.014,2.1,0.014,0,1,1,1,1,1,619.0325,101.5286,304.1896,-0.0068444,-0.4151375,-0.7576836,0.5035172;
custom,tower2,default,0.5,0.5,0.5,0,1,1,1,1,1,135.3078,-5.612424,-182.8557,0,0,0,1;
custom,church1,default,1,1,1,0,1,1,1,1,1,-256.4539,20.58365,-155.2074,0,0,0,1;
custom,house10,default,1,1,1,0,1,1,1,1,1,-416.5122,21.25819,-295.2658,0,0.006435739,0,-0.9999793;
custom,tower4,default,0.5,0.5,0.5,0,1,1,1,1,1,320.5178,25.58301,91.73781,0,-1,0,0;
custom,house5,default,2,1,1,0,1,1,1,1,1,600.1892,15.68169,178.7543,0,-0.7071068,0,0.7071068;
custom,house5,default,1,1,1,0,1,1,1,1,1,600.1892,51.28872,243.7133,0,-0.7071068,0,0.7071068;
custom,house5,default,2,1,1,0,1,1,1,1,1,600.1892,33.32745,222.2489,0,-0.7071068,0,0.7071068;
custom,house14,default,1,1,1,0,1,1,1,1,1,633.3694,0,235.4352,0,-0.7071068,0,0.7071068;
custom,house14,default,1,1,1,0,1,1,1,1,1,633.3694,0,166.7334,0,-0.7071068,0,0.7071068;
custom,house14,default,1,1,1,0,1,1,1,1,1,597.2035,0,265.8999,0,1,0,0;
custom,house14,default,1,1,1,0,1,1,1,1,1,633.3694,0,101.9584,0,-0.7071068,0,0.7071068;
custom,house14,default,1,1,1,0,1,1,1,1,1,558.5405,0,235.4352,0,-0.7071068,0,0.7071068;
custom,house5,default,1,1,1,0,1,1,1,1,1,526.4498,15.68168,71.88913,0,-0.7071068,0,0.7071068;
