map,disablebounds;
spawnpoint,playerC,950,20,950,0,0,0,1;

spawnpoint,playerC,950,20,-950,0,0,0,1;

spawnpoint,playerC,-950,20,950,0,0,0,1;
spawnpoint,playerC,-950,20,-950,0,0,0,1;
racing,startCuboid,1,10,10,800,55,950,0,0,0,1;
racing,startCuboid,1,10,10,800,55,-950,0,0,0,1;

racing,startCuboid,1,10,10,-800,55,950,0,0,0,1;
racing,startCuboid,1,10,10,-800,55,-950,0,0,0,1;
racing,endCuboid,15,10,15,0,55,0,0,0,0,1;
misc,barrier,200,1,200,0,100,0,0,0,0,1;

custom,cuboid,default,200,1,200,1,0.478,0.560,0.635,0,0,0,5,0,0,0,0,1;
custom,cuboid,default,200,10,1,1,0.478,0.560,0.635,0,0,0,55,1000,0,0,0,1;
custom,cuboid,default,200,10,1,1,0.478,0.560,0.635,0,0,0,55,-1000,0,0,0,1;
custom,cuboid,default,1,10,200,1,0.478,0.560,0.635,0,0,1000,55,0,0,0,0,1;
custom,cuboid,default,1,10,200,1,0.478,0.560,0.635,0,0,-1000,55,0,0,0,0,1;
custom,cuboid,default,20,10,1,1,0.478,0.560,0.635,0,0,-900,55,900,0,0,0,1;
custom,cuboid,default,20,10,1,1,0.478,0.560,0.635,0,0,900,55,900,0,0,0,1;
custom,cuboid,default,20,10,1,1,0.478,0.560,0.635,0,0,-900,55,-900,0,0,0,1;
custom,cuboid,default,20,10,1,1,0.478,0.560,0.635,0,0,900,55,-900,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,700,55,900,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,-700,55,900,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,700,55,-900,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,-700,55,-900,0,0,0,1;
custom,cuboid,default,1,10,10,1,0.478,0.560,0.635,0,0,800,55,850,0,0,0,1;
custom,cuboid,default,1,10,10,1,0.478,0.560,0.635,0,0,-800,55,-850,0,0,0,1;
custom,cuboid,default,1,10,10,1,0.478,0.560,0.635,0,0,800,55,-850,0,0,0,1;
custom,cuboid,default,1,10,10,1,0.478,0.560,0.635,0,0,-800,55,850,0,0,0,1;
custom,cuboid,default,30,10,1,1,0.478,0.560,0.635,0,0,750,55,700,0,0,0,1;
custom,cuboid,default,30,10,1,1,0.478,0.560,0.635,0,0,-750,55,-700,0,0,0,1;
custom,cuboid,default,30,10,1,1,0.478,0.560,0.635,0,0,-750,55,700,0,0,0,1;
custom,cuboid,default,30,10,1,1,0.478,0.560,0.635,0,0,750,55,-700,0,0,0,1;
custom,cuboid,default,10,10,1,1,0.478,0.560,0.635,0,0,850,55,800,0,0,0,1;
custom,cuboid,default,10,10,1,1,0.478,0.560,0.635,0,0,850,55,-800,0,0,0,1;
custom,cuboid,default,10,10,1,1,0.478,0.560,0.635,0,0,-850,55,800,0,0,0,1;
custom,cuboid,default,10,10,1,1,0.478,0.560,0.635,0,0,-850,55,-800,0,0,0,1;
custom,cuboid,default,10,10,1,1,0.478,0.560,0.635,0,0,650,55,800,0,0,0,1;
custom,cuboid,default,10,10,1,1,0.478,0.560,0.635,0,0,650,55,-800,0,0,0,1;
custom,cuboid,default,10,10,1,1,0.478,0.560,0.635,0,0,-650,55,800,0,0,0,1;
custom,cuboid,default,10,10,1,1,0.478,0.560,0.635,0,0,-650,55,-800,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,900,55,600,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,900,55,-600,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,-900,55,600,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,-900,55,-600,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,600,55,600,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,600,55,-600,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,-600,55,600,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,-600,55,-600,0,0,0,1;
custom,cuboid,default,30,10,1,1,0.478,0.560,0.635,0,0,850,55,400,0,0,0,1;
custom,cuboid,default,30,10,1,1,0.478,0.560,0.635,0,0,850,55,-400,0,0,0,1;
custom,cuboid,default,30,10,1,1,0.478,0.560,0.635,0,0,-850,55,400,0,0,0,1;
custom,cuboid,default,30,10,1,1,0.478,0.560,0.635,0,0,-850,55,-400,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,700,55,500,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,700,55,-500,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,-700,55,500,0,0,0,1;
custom,cuboid,default,1,10,20,1,0.478,0.560,0.635,0,0,-700,55,-500,0,0,0,1;
custom,cuboid,default,10,10,1,1,0.478,0.560,0.635,0,0,750,55,600,0,0,0,1;
custom,cuboid,default,10,10,1,1,0.478,0.560,0.635,0,0,750,55,-600,0,0,0,1;
custom,cuboid,default,10,10,1,1,0.478,0.560,0.635,0,0,-750,55,600,0,0,0,1;
