map,disablebounds;
spawnpoint,playerC,0,366.9615173,0,0,-0.7071068883,0,0.7071066499;
spawnpoint,playerM,0,366.9615173,0,0,-0.7071068883,0,0.7071066499;
custom,cylinder,ice1,1.999999881,3.5,1.999999881,1,0.5,0.85,1,0.1999999881,0.1999999881,174.9999237,566.0585785,606.3397217,0,-0.7071068883,0,0.7071066499;
custom,cylinder,cannonregionmat,2.099999881,3.6,2.099999881,1,1,1,1,0.1999999881,0.1999999881,174.9999237,566.0585785,606.3397217,0,-0.7071068883,0,0.7071066499;

custom,cuboid,ice1,5.999999523,1,5.999999523,1,1,1,1,1,1,0,320,0,0,-0.7071068883,0,0.7071066499;
custom,cuboid,ice1,5.999999523,0.9999999404,5.999999523,1,1,1,1,1,1,9.54E-06,413.9230347,2.01E-12,-0.7071066499,3.09E-08,-0.7071068883,-3.09E-08;

custom,cuboid,default,6.000000954,1,6.000000954,1,0.4,0.5,1,1,1,-40.66987038,343.4807587,-1.09E-05,-0.3535533249,-0.6123725176,-0.3535534441,0.6123722792;
custom,cuboid,default,6,1,6,1,0.4,0.5,1,1,1,-40.66986561,390.442276,-1.09E-05,-0.6123723388,-0.3535534143,-0.6123725772,0.3535532951;
custom,cuboid,default,6.000000954,1.000000238,6.000000954,1,0.4,0.5,1,1,1,40.66987991,390.442276,1.09E-05,-0.6123722792,0.3535534739,-0.6123725176,-0.3535533547;
custom,cuboid,default,5.999999523,0.9999999404,5.999999523,1,0.4,0.5,1,1,1,40.66987991,343.4807587,1.09E-05,-0.3535533547,0.6123725176,-0.3535534739,-0.6123722792;
custom,cuboid,default,6.000000954,1,6.000000954,1,0.4,0.5,1,1,1,1.09E-05,343.4807587,-40.66987038,0.3535534441,-0.6123725176,-0.3535533249,0.6123722792;
custom,cuboid,default,6,1,6,1,0.4,0.5,1,1,1,2.04E-05,390.442276,-40.66987514,0.6123725772,-0.3535534143,-0.6123723388,0.3535532951;
custom,cuboid,default,6,1.000000834,4.242640018,1,0.7,0.8,1,1,1,-31.33152485,390.442276,-31.33154631,-0.3314136863,0.191341728,0.800103128,-0.4619397223;
custom,cuboid,default,6.000000954,1.000001073,4.242641926,1,0.7,0.8,1,1,1,31.33154631,390.442276,-31.33152485,0.8001031876,-0.4619397521,-0.3314134181,0.1913416386;
custom,cuboid,default,6,1.000000834,4.242640495,1,0.7,0.8,1,1,1,-31.33152485,343.4807587,-31.33154631,-0.1913417429,0.3314136863,0.4619397521,-0.800103128;
custom,cuboid,default,6,1.000000834,4.242640495,1,0.7,0.8,1,1,1,31.33154154,343.4807587,-31.33152008,0.4619398117,-0.8001031876,-0.1913416535,0.3314134479;
custom,cuboid,default,6,1.000000834,4.242640972,1,0.7,0.8,1,1,1,31.33152962,390.442276,31.33154154,0.800103128,-0.4619397223,0.3314137161,-0.1913417876;
custom,cuboid,default,6.000001431,1.000001192,4.242640495,1,0.7,0.8,1,1,1,-31.33154154,390.442276,31.33151054,-0.3314133286,0.191341579,-0.8001032472,0.4619397521;
custom,cuboid,default,6,1.000000834,4.242640495,1,0.7,0.8,1,1,1,-31.33153677,343.4807587,31.33150578,-0.1913415939,0.3314133883,-0.4619398117,0.8001032472;
custom,cuboid,default,6,1.000000834,4.242640018,1,0.7,0.8,1,1,1,31.33152962,343.4807587,31.33154154,0.4619397521,-0.8001030684,0.1913418025,-0.3314137161;
custom,cuboid,default,4.000000477,1,6.000000954,1,0.4,0.5,1,0.4000000477,0.6000000954,-1.02E-05,334.8205185,35.66986799,-0.3535532951,0.6123722196,-0.3535534739,0.6123725772;
custom,cuboid,default,4,1,6,1,0.4,0.5,1,0.4,0.6,-6.18E-07,399.1025543,35.66987038,-0.6123722792,0.3535532653,-0.6123726368,0.3535534441;

custom,cuboid,cannonregionmat,6.020000954,1.02,6.020000954,1,1,0.4,1,1,1,-40.66987038,343.4807587,-1.09E-05,-0.3535533249,-0.6123725176,-0.3535534441,0.6123722792;
custom,cuboid,cannonregionmat,6.02,1.02,6.02,1,1,0.4,1,1,1,-40.66986561,390.442276,-1.09E-05,-0.6123723388,-0.3535534143,-0.6123725772,0.3535532951;
custom,cuboid,cannonregionmat,6.020000954,1.020000238,6.020000954,1,1,0.4,1,1,1,40.66987991,390.442276,1.09E-05,-0.6123722792,0.3535534739,-0.6123725176,-0.3535533547;
custom,cuboid,cannonregionmat,6.019999523,1.01999994,6.019999523,1,1,0.4,1,1,1,40.66987991,343.4807587,1.09E-05,-0.3535533547,0.6123725176,-0.3535534739,-0.6123722792;
custom,cuboid,cannonregionmat,6.020000954,1.02,6.020000954,1,1,0.4,1,1,1,1.09E-05,343.4807587,-40.66987038,0.3535534441,-0.6123725176,-0.3535533249,0.6123722792;
custom,cuboid,cannonregionmat,6.02,1.02,6.02,1,1,0.4,1,1,1,2.04E-05,390.442276,-40.66987514,0.6123725772,-0.3535534143,-0.6123723388,0.3535532951;








custom,cuboid,cannonregionmat,4.020000477,1.02,6.020000954,1,1,0.4,1,0.4000000477,0.6000000954,-1.02E-05,334.8205185,35.66986799,-0.3535532951,0.6123722196,-0.3535534739,0.6123725772;
custom,cuboid,cannonregionmat,4.02,1.02,6.02,1,1,0.4,1,0.4,0.6,-6.18E-07,399.1025543,35.66987038,-0.6123722792,0.3535532653,-0.6123726368,0.3535534441;

custom,cylinder,ice1,1,3.05,1,1,0,0,0,0.2464099646,0.6000000477,20,366.9615173,71.33975029,0,1,1,0;
custom,cylinder,ice1,1,3.05,1,1,0,0,0,0.2464101553,0.6000000477,-20,366.9615173,71.33976936,0,1,1,0;
custom,cylinder,default,0.7,3.06,0.7,1,1,0,0,0.2464099646,0.6000000477,20,366.9615173,71.33975029,0,1,1,0;
custom,cylinder,default,0.7,3.06,0.7,1,1,0,0,0.2464101553,0.6000000477,-20,366.9615173,71.33976936,0,1,1,0;



racing,startcuboid,2.464101553,2.464099646,5.950000477,2.26E-05,366.9615173,71.33976936,-0.7071068287,0.7071067095,3.60E-08,-9.56E-08;

custom,cuboid,default,2.464099646,2.464099646,6.000000477,1,0,0,0,0.2464099646,0.6000000477,24.64099884,366.9615173,71.33975029,-0.7071068287,0.7071067095,3.60E-08,-9.56E-08;
custom,cuboid,default,2.464101553,2.464099646,6.000000477,1,0,0,0,0.2464101553,0.6000000477,-24.640975,366.9615173,71.33976936,-0.7071068287,0.7071067095,3.60E-08,-9.56E-08;
custom,cuboid,default,2.464101553,2.464099646,6.000000477,1,0,0,0,0.2464101553,0.6000000477,2.26E-05,391.6025543,71.33976936,-0.7071068287,0.7071067095,3.60E-08,-9.56E-08;
custom,cuboid,default,2.464101553,2.464099646,6.000000477,1,0,0,0,0.2464101553,0.6000000477,3.53E-06,342.3205185,71.33975983,-0.7071068287,0.7071067095,3.60E-08,-9.56E-08;
custom,cuboid,default,3.484763145,2.464103699,6.000006199,1,0,0,0,0.3484763145,0.6000006199,15.9291029,382.890625,71.33977413,-0.9238795042,0.3826833963,-9.96E-08,-2.24E-07;
custom,cuboid,default,3.484763145,2.464103699,6.000006199,1,0,0,0,0.3484763145,0.6000006199,-15.92906952,351.0324097,71.33971691,-0.9238795042,0.3826833963,-9.96E-08,-2.24E-07;
custom,cuboid,default,3.484763145,2.464102745,6.000003815,1,0,0,0,0.3484763145,0.6000003815,-15.92908859,382.8905869,71.33975506,-0.9238795042,-0.3826835155,-3.68E-07,-3.87E-07;
custom,cuboid,default,3.484763145,2.464102745,6.000003815,1,0,0,0,0.3484763145,0.6000003815,15.92912197,351.0324097,71.33973598,-0.9238795042,-0.3826835155,-3.68E-07,-3.87E-07;

custom,cuboid,medievalartilleryassets_texture-psd,2.484099646,2.484099646,5.950000477,1,0,0,0,0.9856398582,2.400000191,24.64099884,366.9615173,71.33975029,-0.7071068287,0.7071067095,3.60E-08,-9.56E-08;
custom,cuboid,medievalartilleryassets_texture-psd,2.484101553,2.484099646,5.950000477,1,0,0,0,0.9856406212,2.400000191,-24.640975,366.9615173,71.33976936,-0.7071068287,0.7071067095,3.60E-08,-9.56E-08;
custom,cuboid,medievalartilleryassets_texture-psd,2.484101553,2.484099646,5.950000477,1,0,0,0,0.9856406212,2.400000191,2.26E-05,391.6025543,71.33976936,-0.7071068287,0.7071067095,3.60E-08,-9.56E-08;
custom,cuboid,medievalartilleryassets_texture-psd,2.484101553,2.484099646,5.950000477,1,0,0,0,0.9856406212,2.400000191,3.53E-06,342.3205185,71.33975983,-0.7071068287,0.7071067095,3.60E-08,-9.56E-08;

custom,cuboid,medievalartilleryassets_texture-psd,3.504763145,2.484103699,5.950006199,1,1,1,1,1.393905258,2.40000248,15.9291029,382.890625,71.33977413,-0.9238795042,0.3826833963,-9.96E-08,-2.24E-07;
