map,disablebounds;
custom,cuboid,default,16.0,2.0,800.0,1,0.1,0.07,0.07,0.8,40.0,0.0,5510.0,0.0,-0.0,-0.0,-0.0,1.0;
custom,cuboid,default,16.0,2.0,832.0,1,0.1,0.07,0.07,0.8,41.6,0.0,5610.0,0.0,-0.0,-0.0,-0.0,1.0;
custom,cuboid,default,12.0,2.0,16.0,1,0.1,0.07,0.07,0.4,0.5333333333333333,0.0,5560.0,-4170.0,0.5,-0.5,-0.5,0.4999999701976776;
custom,cuboid,default,12.0,2.0,20.0,1,0.1,0.07,0.07,0.4,0.6666666666666666,0.0,5560.0,4170.0,0.5,-0.5,-0.5,0.4999999701976776;
custom,cuboid,default,4.0,2.000000238418579,78.0,1,0.1,0.07,0.07,0.13333333333333333,2.6,-90.0,5600.0,-3590.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,12.0,2.000000238418579,146.0,1,0.1,0.07,0.07,0.4,4.866666666666666,-90.0,5560.0,-1510.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,2.000000238418579,332.0,1,0.1,0.07,0.07,0.13333333333333333,11.066666666666666,-90.0,5600.0,2320.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,2.000000238418579,78.0,1,0.1,0.07,0.07,0.13333333333333333,2.6,-90.0,5520.0,-3590.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,12.0,2.000000238418579,20.0,1,0.1,0.07,0.07,0.4,0.6666666666666666,-90.0,5560.0,-4080.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,12.0,2.000000238418579,20.0,1,0.1,0.07,0.07,0.4,0.6666666666666666,-90.0,5560.0,4080.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,2.000000238418579,332.0,1,0.1,0.07,0.07,0.13333333333333333,11.066666666666666,-90.0,5520.0,2320.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,cannonregionmat,4.0,1.7999999523162842,832.0,1,1,0.2,0.5,0.13333333333333333,27.733333333333334,-90.0,5520.999755859375,0.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,1.600000023841858,832.0,1,0,0,0,0.2,41.6,-90.0,5522.0001220703125,0.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,cannonregionmat,4.0,1.7999999523162842,832.0,1,1,0.2,0.5,0.13333333333333333,27.733333333333334,-90.0,5599.000244140625,0.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,1.600000023841858,832.0,1,0,0,0,0.2,41.6,-90.0,5597.9998779296875,0.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
misc,barrier,12.0,2.000000238418579,836.0,-90.0,5560.0,0.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,12.0,2.000000238418579,34.0,1,0.1,0.07,0.07,0.4,1.1333333333333333,-90.0,5560.0,490.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,2.000000238418579,110.0,1,0.1,0.07,0.07,0.13333333333333333,3.6666666666666665,-90.0,5520.0,-230.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,2.000000238418579,110.0,1,0.1,0.07,0.07,0.13333333333333333,3.6666666666666665,-90.0,5600.0,-230.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,2.000000238418579,78.0,1,0.1,0.07,0.07,0.13333333333333333,2.6,90.0,5600.0,-3590.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,12.0,2.000000238418579,146.0,1,0.1,0.07,0.07,0.4,4.866666666666666,90.0,5560.0,-1510.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,2.000000238418579,78.0,1,0.1,0.07,0.07,0.13333333333333333,2.6,90.0,5520.0,-3590.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,cannonregionmat,4.0,1.7999999523162842,832.0,1,1,0.2,0.5,0.13333333333333333,27.733333333333334,90.0,5520.999755859375,0.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,1.600000023841858,832.0,1,0,0,0,0.2,41.6,90.0,5522.0001220703125,0.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,cannonregionmat,4.0,1.7999999523162842,832.0,1,1,0.2,0.5,0.13333333333333333,27.733333333333334,90.0,5599.000244140625,0.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,1.600000023841858,832.0,1,0,0,0,0.2,41.6,90.0,5597.9998779296875,0.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,12.0,2.000000238418579,20.0,1,0.1,0.07,0.07,0.4,0.6666666666666666,90.0,5560.0,-4080.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,12.0,2.000000238418579,34.0,1,0.1,0.07,0.07,0.4,1.1333333333333333,90.0,5560.0,490.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,2.000000238418579,110.0,1,0.1,0.07,0.07,0.13333333333333333,3.6666666666666665,90.0,5520.0,-230.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,2.000000238418579,110.0,1,0.1,0.07,0.07,0.13333333333333333,3.6666666666666665,90.0,5600.0,-230.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
custom,cuboid,default,4.0,2.000000238418579,332.0,1,0.1,0.07,0.07,0.13333333333333333,11.066666666666666,90.0,5600.0,2320.0,-0.0,-0.0,-0.7071067690849304,0.7071067690849304;
