/// Options
EditorVersion:1.0|Description:Fixed by Fruity|HasWeather:0
/// CustomAssets

/// Objects
Scene,Geometry/Cuboid,1,0,1,1,1,0,Unnamed,-7.76,-32.03,5.333,0,0,0,134.286,6.407,134.286,Physical,Entities,Default,Basic|172/174/166/255|Nature/Grass1|50/50|0/0,;
Scene,General/EditorDaylight,2,0,1,1,0,0,Daylight,0,0,0,50.3,121.9,1.399998,1,1,1,None,Entities,Default,DefaultNoTint|255/255/255/255,Daylight|;
Scene,Geometry/Cuboid,3,0,1,1,1,0,Cuboid,-1436.327,-1420.229,188.1402,0,90,350,30,1,30,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|3/3|0/0,;
Scene,Geometry/Cuboid,4,0,1,1,1,0,Cuboid,1623.673,-1447.188,0,0,90,0,6,0.9999999,6,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.6/0.6|0/0,;
Scene,Geometry/Cuboid,5,0,1,1,1,0,Cuboid,1623.673,-1420.229,188.14,0,90,350,30,1,6,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|3/0.6|0/0,;
Scene,Geometry/Cuboid,6,0,1,1,1,0,Cuboid,1503.673,-1388.973,365.4054,0,90,350,6,1,18,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.6/1.8|0/0,;
Scene,Geometry/Cuboid,7,0,1,1,1,0,Cuboid,1383.673,-1420.229,188.14,0,90,350,30,1,6,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|3/0.6|0/0,;
Scene,Geometry/Cuboid,8,0,1,1,1,0,Cuboid,1443.673,-1447.188,0,0,90,0,6,1,6,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.6/0.6|0/0,;
Scene,Geometry/Cuboid,9,0,1,1,1,0,Cuboid,1503.673,-1420.229,-188.14,0,90,9.999999,30,1,6,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|3/0.6|0/0,;
Scene,Geometry/Cuboid,10,0,1,1,1,0,Cuboid,1353.673,-1388.973,-365.4055,0,90,9.999999,6,1,24,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|0.6/2.4|0/0,;
Scene,Geometry/Cuboid,11,0,1,1,1,0,Cuboid,1203.673,-1420.229,-188.14,0,90,9.999999,30,1,6,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone6|3/0.6|0/0,;
