map,disablebounds;
custom,killcuboid,empty,0.1000019535,0.1000000015,30.00000381,1,0,1,1,0.01000019535,3.000000381,1.91E-05,2014.784546,150.0000191,0,-0.7071067691,0,0.7071068287;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,150.0000381,2014.784546,130.0000191,0,0,0,1;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,150.0000381,1974.784546,130.0000191,0,0,0,1;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,150.0000381,1974.784546,-129.9999809,0,0,0,1;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,130.0000381,1974.784546,-149.9999809,0,0.7071067691,0,0.7071068287;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,150.0000381,1934.784546,-129.9999809,0,0,0,1;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,130.0000381,1934.784546,-149.9999809,0,0.7071067691,0,0.7071068287;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-129.9999619,1934.784546,-149.9999809,0,0.7071067691,0,0.7071067691;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-149.9999619,1934.784546,-129.9999809,0,1,0,7.55E-08;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-129.9999619,1894.784546,-149.9999809,0,0.7071067691,0,0.7071067691;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-149.9999619,1894.784546,-129.9999809,0,1,0,7.55E-08;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-149.9999905,1894.784546,79.99994278,0,1,0,7.55E-08;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-129.9999905,1894.784546,99.99994278,0,0.7071067691,0,-0.7071067691;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-149.9999905,1854.784546,79.99994278,0,1,0,7.55E-08;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-129.9999905,1854.784546,99.99994278,0,0.7071067691,0,-0.7071067691;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,79.99993324,1854.784546,100,0,0.7071067691,0,-0.7071067691;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,99.99993324,1854.784546,80,0,-8.74E-08,0,-1;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,79.99993324,1814.784546,100,0,0.7071067691,0,-0.7071067691;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,99.99993324,1814.784546,80,0,-8.74E-08,0,-1;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,100,1814.784546,-79.99994278,0,-8.74E-08,0,-1;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,79.99999523,1814.784546,-99.99992371,0,-0.7071068883,0,-0.7071066499;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,100,1774.784546,-79.99994278,0,-8.74E-08,0,-1;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,79.99999523,1774.784546,-99.99992371,0,-0.7071068883,0,-0.7071066499;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-79.99994278,1774.784241,-100,0,-0.7071068883,0,-0.7071066499;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-99.99992371,1774.784241,-79.99999046,0,-1,0,4.89E-07;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-79.99994278,1734.784241,-100,0,-0.7071068883,0,-0.7071066499;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-99.99992371,1734.784241,-79.99999046,0,-1,0,4.89E-07;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-100,1734.784241,29.99994278,0,-1,0,4.89E-07;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-79.99998569,1734.784241,49.99993324,0,-0.7071062326,0,0.7071073651;
custom,killcuboid,empty,0.1000000015,0.1000000015,4,1,0,1,1,0.01000000015,0.4,-100,1694.784241,29.99994278,0,-1,0,4.89E-07;
