/// Options
EditorVersion:1.0|Description:|HasWeather:0
/// CustomAssets

/// Objects
Scene,Geometry/Cuboid,1,0,1,1,1,0,Unnamed,-7.76,-32.03,5.333,0,0,0,134.286,6.407,134.286,Physical,Entities,Default,Basic|172/174/166/255|Nature/Grass1|50/50|0/0,;
Scene,General/EditorDaylight,2,0,1,1,0,0,Daylight,0,0,0,50.3,121.9,1.399998,1,1,1,None,Entities,Default,DefaultNoTint|255/255/255/255,Daylight|;
Scene,Geometry/Cuboid,3,0,1,1,1,0,Cuboid,752.8603,-4,2322.951,0,270,0,18,1,18,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/2|0/0,;
Scene,Geometry/Cuboid,4,0,1,1,1,0,Cuboid,752.8603,90,2230.451,0,270,0,0.5,20,19,Physical,Entities,Default,Basic|255/255/255/255|Wood/Wood3|2/2|0/0,;
Scene,Geometry/Cuboid,5,0,1,1,1,0,Cuboid,752.8603,90,2225.451,0,270,0,0.5,20,20,Physical,Entities,Default,Basic|255/255/255/255|Brick/Brick1|2/2|0/0,;
Scene,Geometry/Cuboid,6,0,1,1,1,0,Cuboid,845.3603,90,2322.951,0,180,0,0.5,20,18,Physical,Entities,Default,Basic|255/255/255/255|Wood/Wood3|2/2|0/0,;
Scene,Geometry/Cuboid,7,0,1,1,1,0,Cuboid,850.3603,90,2322.951,0,180,0,0.5,20,19,Physical,Entities,Default,Basic|255/255/255/255|Brick/Brick1|2/2|0/0,;
Scene,Geometry/Cuboid,8,0,1,1,1,0,Cuboid,660.3603,90,2322.951,0,180,0,0.5,20,18,Physical,Entities,Default,Basic|255/255/255/255|Wood/Wood3|2/2|0/0,;
Scene,Geometry/Cuboid,9,0,1,1,1,0,Cuboid,655.3603,90,2322.951,0,180,0,0.5,20,19,Physical,Entities,Default,Basic|255/255/255/255|Brick/Brick1|2/2|0/0,;
Scene,Geometry/Cuboid,10,0,1,1,1,0,Cuboid,752.8603,2.5,2357.951,0,180,0,4,0.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,11,0,1,1,1,0,Cuboid,752.8603,5,2352.951,0,180,0,4,1,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,12,0,1,1,1,0,Cuboid,752.8603,7.5,2347.951,0,180,0,4,1.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,13,0,1,1,1,0,Cuboid,752.8603,10,2342.951,0,180,0,4,2,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,14,0,1,1,1,0,Cuboid,752.8603,12.5,2337.951,0,180,0,4,2.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,15,0,1,1,1,0,Cuboid,752.8603,15,2332.951,0,180,0,4,3,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,16,0,1,1,1,0,Cuboid,752.8603,17.5,2327.951,0,180,0,4,3.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,17,0,1,1,1,0,Cuboid,752.8603,20,2322.951,0,180,0,4,4,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,18,0,1,1,1,0,Cuboid,752.8603,22.5,2317.951,0,180,0,4,4.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,19,0,1,1,1,0,Cuboid,752.8603,25,2312.951,0,180,0,4,5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,20,0,1,1,1,0,Cuboid,752.8603,27.5,2307.951,0,180,0,4,5.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,21,0,1,1,1,0,Cuboid,752.8603,30,2302.951,0,180,0,4,6,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,22,0,1,1,1,0,Cuboid,752.8603,32.5,2297.951,0,180,0,4,6.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,23,0,1,1,1,0,Cuboid,752.8603,35,2292.951,0,180,0,4,7,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,24,0,1,1,1,0,Cuboid,822.8603,72.5,2292.951,0,180,0,4,0.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,25,0,1,1,1,0,Cuboid,822.8603,75,2297.951,0,180,0,4,1,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,26,0,1,1,1,0,Cuboid,822.8603,77.5,2302.951,0,180,0,4,1.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,27,0,1,1,1,0,Cuboid,822.8603,80,2307.951,0,180,0,4,2,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,28,0,1,1,1,0,Cuboid,822.8603,82.5,2312.951,0,180,0,4,2.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,29,0,1,1,1,0,Cuboid,822.8603,85,2317.951,0,180,0,4,3,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,30,0,1,1,1,0,Cuboid,822.8603,87.5,2322.951,0,180,0,4,3.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,31,0,1,1,1,0,Cuboid,822.8603,90,2327.951,0,180,0,4,4,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,32,0,1,1,1,0,Cuboid,822.8603,92.5,2332.951,0,180,0,4,4.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,33,0,1,1,1,0,Cuboid,822.8603,95,2337.951,0,180,0,4,5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,34,0,1,1,1,0,Cuboid,822.8603,97.5,2342.951,0,180,0,4,5.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,35,0,1,1,1,0,Cuboid,822.8603,100,2347.951,0,180,0,4,6,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,36,0,1,1,1,0,Cuboid,822.8603,102.5,2352.951,0,180,0,4,6.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,37,0,1,1,1,0,Cuboid,822.8603,105,2357.951,0,180,0,4,7,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,38,0,1,1,1,0,Cuboid,682.8603,72.5,2292.951,0,180,0,4,0.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,39,0,1,1,1,0,Cuboid,682.8603,75,2297.951,0,180,0,4,1,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,40,0,1,1,1,0,Cuboid,682.8603,77.5,2302.951,0,180,0,4,1.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,41,0,1,1,1,0,Cuboid,682.8603,80,2307.951,0,180,0,4,2,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,42,0,1,1,1,0,Cuboid,682.8603,82.5,2312.951,0,180,0,4,2.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,43,0,1,1,1,0,Cuboid,682.8603,85,2317.951,0,180,0,4,3,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
Scene,Geometry/Cuboid,44,0,1,1,1,0,Cuboid,682.8603,87.5,2322.951,0,180,0,4,3.5,0.5,Physical,Entities,Default,Basic|255/255/255/255|Stone/Stone2|2/1|0/0,;
